instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_FO|71959,71959,NIFTY25AUG24600PE,NIFTY,131.8,28-Aug-2025,24600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71952,71952,NIFTY25AUG24450CE,NIFTY,1329.6,28-Aug-2025,24450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71953,71953,NIFTY25AUG24450PE,NIFTY,108.1,28-Aug-2025,24450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71954,71954,NIFTY25AUG24500CE,NIFTY,1142.4,28-Aug-2025,24500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71955,71955,NIFTY25AUG24500PE,NIFTY,118.5,28-Aug-2025,24500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71950,71950,NIFTY25AUG24400CE,NIFTY,1256.1,28-Aug-2025,24400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71951,71951,NIFTY25AUG24400PE,NIFTY,102.15,28-Aug-2025,24400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71967,71967,NIFTY25AUG24800PE,NIFTY,171.5,28-Aug-2025,24800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71968,71968,NIFTY25AUG24850CE,NIFTY,1203.0,28-Aug-2025,24850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71969,71969,NIFTY25AUG24850PE,NIFTY,181.15,28-Aug-2025,24850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71963,71963,NIFTY25AUG24700PE,NIFTY,150.8,28-Aug-2025,24700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71964,71964,NIFTY25AUG24750CE,NIFTY,1060.0,28-Aug-2025,24750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71965,71965,NIFTY25AUG24750PE,NIFTY,162.3,28-Aug-2025,24750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71966,71966,NIFTY25AUG24800CE,NIFTY,895.05,28-Aug-2025,24800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71960,71960,NIFTY25AUG24650CE,NIFTY,1163.45,28-Aug-2025,24650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71961,71961,NIFTY25AUG24650PE,NIFTY,142.25,28-Aug-2025,24650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71962,71962,NIFTY25AUG24700CE,NIFTY,978.2,28-Aug-2025,24700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71934,71934,NIFTY25AUG24050CE,NIFTY,1420.45,28-Aug-2025,24050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71935,71935,NIFTY25AUG24050PE,NIFTY,65.6,28-Aug-2025,24050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71936,71936,NIFTY25AUG24100CE,NIFTY,1583.0,28-Aug-2025,24100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71937,71937,NIFTY25AUG24100PE,NIFTY,69.0,28-Aug-2025,24100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71930,71930,NIFTY25AUG23950CE,NIFTY,1502.7,28-Aug-2025,23950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71931,71931,NIFTY25AUG23950PE,NIFTY,55.45,28-Aug-2025,23950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71932,71932,NIFTY25AUG24000CE,NIFTY,1578.6,28-Aug-2025,24000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71933,71933,NIFTY25AUG24000PE,NIFTY,61.25,28-Aug-2025,24000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71938,71938,NIFTY25AUG24150CE,NIFTY,1339.45,28-Aug-2025,24150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71939,71939,NIFTY25AUG24150PE,NIFTY,74.05,28-Aug-2025,24150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71945,71945,NIFTY25AUG24250PE,NIFTY,83.8,28-Aug-2025,24250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71946,71946,NIFTY25AUG24300CE,NIFTY,1453.65,28-Aug-2025,24300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71947,71947,NIFTY25AUG24300PE,NIFTY,89.3,28-Aug-2025,24300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71948,71948,NIFTY25AUG24350CE,NIFTY,1155.85,28-Aug-2025,24350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71943,71943,NIFTY25AUG24200PE,NIFTY,77.5,28-Aug-2025,24200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71944,71944,NIFTY25AUG24250CE,NIFTY,1470.0,28-Aug-2025,24250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71940,71940,NIFTY25AUG24200CE,NIFTY,1457.5,28-Aug-2025,24200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71949,71949,NIFTY25AUG24350PE,NIFTY,94.25,28-Aug-2025,24350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71913,71913,NIFTY25AUG23600PE,NIFTY,36.05,28-Aug-2025,23600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71914,71914,NIFTY25AUG23650CE,NIFTY,1759.35,28-Aug-2025,23650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71915,71915,NIFTY25AUG23650PE,NIFTY,40.8,28-Aug-2025,23650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71916,71916,NIFTY25AUG23700CE,NIFTY,1989.5,28-Aug-2025,23700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71923,71923,NIFTY25AUG23750PE,NIFTY,31.75,28-Aug-2025,23750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71924,71924,NIFTY25AUG23800CE,NIFTY,1820.0,28-Aug-2025,23800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71925,71925,NIFTY25AUG23800PE,NIFTY,46.5,28-Aug-2025,23800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71926,71926,NIFTY25AUG23850CE,NIFTY,1590.35,28-Aug-2025,23850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71921,71921,NIFTY25AUG23700PE,NIFTY,40.6,28-Aug-2025,23700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71922,71922,NIFTY25AUG23750CE,NIFTY,1945.75,28-Aug-2025,23750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71927,71927,NIFTY25AUG23850PE,NIFTY,74.05,28-Aug-2025,23850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71928,71928,NIFTY25AUG23900CE,NIFTY,1950.0,28-Aug-2025,23900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71929,71929,NIFTY25AUG23900PE,NIFTY,53.2,28-Aug-2025,23900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71992,71992,NIFTY25AUG25200CE,NIFTY,620.9,28-Aug-2025,25200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71990,71990,NIFTY25AUG25150CE,NIFTY,755.3,28-Aug-2025,25150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71991,71991,NIFTY25AUG25150PE,NIFTY,273.2,28-Aug-2025,25150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71974,71974,NIFTY25AUG25000CE,NIFTY,757.55,28-Aug-2025,25000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71975,71975,NIFTY25AUG25000PE,NIFTY,222.5,28-Aug-2025,25000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71976,71976,NIFTY25AUG25050CE,NIFTY,723.35,28-Aug-2025,25050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71970,71970,NIFTY25AUG24900CE,NIFTY,872.5,28-Aug-2025,24900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71971,71971,NIFTY25AUG24900PE,NIFTY,195.4,28-Aug-2025,24900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71972,71972,NIFTY25AUG24950CE,NIFTY,890.7,28-Aug-2025,24950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|71973,71973,NIFTY25AUG24950PE,NIFTY,208.0,28-Aug-2025,24950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71989,71989,NIFTY25AUG25100PE,NIFTY,251.65,28-Aug-2025,25100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71987,71987,NIFTY25AUG25050PE,NIFTY,236.2,28-Aug-2025,25050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|71988,71988,NIFTY25AUG25100CE,NIFTY,688.65,28-Aug-2025,25100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|42159,42159,NIFTY28JUN31000PE,NIFTY,3541.95,29-Jun-2028,31000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|42147,42147,NIFTY27DEC31000PE,NIFTY,3950.7,30-Dec-2027,31000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|42155,42155,NIFTY28JUN31000CE,NIFTY,1955.45,29-Jun-2028,31000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|42136,42136,NIFTY26DEC31000CE,NIFTY,819.15,31-Dec-2026,31000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|42137,42137,NIFTY26DEC31000PE,NIFTY,4949.65,31-Dec-2026,31000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|42134,42134,NIFTY26JUN31000PE,NIFTY,5585.0,25-Jun-2026,31000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|42143,42143,NIFTY27JUN31000PE,NIFTY,4436.25,24-Jun-2027,31000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|42144,42144,NIFTY27DEC31000CE,NIFTY,1546.6,30-Dec-2027,31000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|42142,42142,NIFTY27JUN31000CE,NIFTY,1151.25,24-Jun-2027,31000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|42129,42129,NIFTY25DEC31000CE,NIFTY,24.5,24-Dec-2025,31000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|42132,42132,NIFTY25DEC31000PE,NIFTY,6296.45,24-Dec-2025,31000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|42133,42133,NIFTY26JUN31000CE,NIFTY,507.8,25-Jun-2026,31000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|86143,86143,NIFTY28JUN20000CE,NIFTY,5724.65,29-Jun-2028,20000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|86144,86144,NIFTY28JUN20000PE,NIFTY,400.0,29-Jun-2028,20000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|86167,86167,NIFTY28JUN29000CE,NIFTY,2333.25,29-Jun-2028,29000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|86168,86168,NIFTY28JUN29000PE,NIFTY,3595.9,29-Jun-2028,29000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|86152,86152,NIFTY28JUN24000PE,NIFTY,1692.75,29-Jun-2028,24000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|86153,86153,NIFTY28JUN25000CE,NIFTY,3545.15,29-Jun-2028,25000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|86150,86150,NIFTY28JUN23000PE,NIFTY,1399.25,29-Jun-2028,23000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|86151,86151,NIFTY28JUN24000CE,NIFTY,3918.85,29-Jun-2028,24000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|86149,86149,NIFTY28JUN23000CE,NIFTY,4323.1,29-Jun-2028,23000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|86145,86145,NIFTY28JUN21000CE,NIFTY,5226.55,29-Jun-2028,21000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|86146,86146,NIFTY28JUN21000PE,NIFTY,907.2,29-Jun-2028,21000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|86147,86147,NIFTY28JUN22000CE,NIFTY,4759.5,29-Jun-2028,22000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|86148,86148,NIFTY28JUN22000PE,NIFTY,520.05,29-Jun-2028,22000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|86163,86163,NIFTY28JUN27000CE,NIFTY,2885.15,29-Jun-2028,27000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|86164,86164,NIFTY28JUN27000PE,NIFTY,2752.35,29-Jun-2028,27000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|86165,86165,NIFTY28JUN28000CE,NIFTY,2596.45,29-Jun-2028,28000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|86166,86166,NIFTY28JUN28000PE,NIFTY,3161.35,29-Jun-2028,28000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|86160,86160,NIFTY28JUN25000PE,NIFTY,2016.8,29-Jun-2028,25000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|86161,86161,NIFTY28JUN26000CE,NIFTY,3200.9,29-Jun-2028,26000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|86162,86162,NIFTY28JUN26000PE,NIFTY,2370.3,29-Jun-2028,26000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|62956,62956,NIFTY26MAR31000CE,NIFTY,200.35,26-Mar-2026,31000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|62955,62955,NIFTY26MAR30000PE,NIFTY,4604.45,26-Mar-2026,30000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47334,47334,NIFTY2571725850PE,NIFTY,479.0,17-Jul-2025,25850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47333,47333,NIFTY2571725850CE,NIFTY,17.75,17-Jul-2025,25850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47336,47336,NIFTY2571725900PE,NIFTY,524.45,17-Jul-2025,25900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47335,47335,NIFTY2571725900CE,NIFTY,13.85,17-Jul-2025,25900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47332,47332,NIFTY2571725800PE,NIFTY,434.15,17-Jul-2025,25800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47316,47316,NIFTY2571725750PE,NIFTY,390.45,17-Jul-2025,25750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47315,47315,NIFTY2571725750CE,NIFTY,28.85,17-Jul-2025,25750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47317,47317,NIFTY2571725800CE,NIFTY,22.25,17-Jul-2025,25800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47356,47356,NIFTY2571726050PE,NIFTY,675.3,17-Jul-2025,26050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47355,47355,NIFTY2571726050CE,NIFTY,7.15,17-Jul-2025,26050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47358,47358,NIFTY2571726100PE,NIFTY,718.75,17-Jul-2025,26100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47357,47357,NIFTY2571726100CE,NIFTY,5.8,17-Jul-2025,26100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47353,47353,NIFTY2571726000PE,NIFTY,618.9,17-Jul-2025,26000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47337,47337,NIFTY2571725950CE,NIFTY,10.9,17-Jul-2025,25950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|62964,62964,NIFTY26MAR31000PE,NIFTY,5434.7,26-Mar-2026,31000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47341,47341,NIFTY2571725950PE,NIFTY,574.3,17-Jul-2025,25950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47342,47342,NIFTY2571726000CE,NIFTY,9.05,17-Jul-2025,26000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|62919,62919,NIFTY26MAR21000PE,NIFTY,162.75,26-Mar-2026,21000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|62918,62918,NIFTY26MAR21000CE,NIFTY,4255.8,26-Mar-2026,21000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|62917,62917,NIFTY26MAR20000PE,NIFTY,95.7,26-Mar-2026,20000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|62916,62916,NIFTY26MAR20000CE,NIFTY,5090.05,26-Mar-2026,20000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47309,47309,NIFTY2571725600PE,NIFTY,269.95,17-Jul-2025,25600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47308,47308,NIFTY2571725600CE,NIFTY,57.8,17-Jul-2025,25600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47306,47306,NIFTY2571725550PE,NIFTY,235.95,17-Jul-2025,25550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|62937,62937,NIFTY26MAR30000CE,NIFTY,300.0,26-Mar-2026,30000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|62936,62936,NIFTY26MAR29000PE,NIFTY,3815.05,26-Mar-2026,29000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|62935,62935,NIFTY26MAR29000CE,NIFTY,440.5,26-Mar-2026,29000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|62933,62933,NIFTY26MAR28000PE,NIFTY,3078.95,26-Mar-2026,28000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|62932,62932,NIFTY26MAR28000CE,NIFTY,634.25,26-Mar-2026,28000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|62931,62931,NIFTY26MAR27000PE,NIFTY,2406.7,26-Mar-2026,27000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|62930,62930,NIFTY26MAR27000CE,NIFTY,891.9,26-Mar-2026,27000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47311,47311,NIFTY2571725650PE,NIFTY,308.7,17-Jul-2025,25650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47314,47314,NIFTY2571725700PE,NIFTY,348.15,17-Jul-2025,25700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47313,47313,NIFTY2571725700CE,NIFTY,36.5,17-Jul-2025,25700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47310,47310,NIFTY2571725650CE,NIFTY,46.1,17-Jul-2025,25650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|62929,62929,NIFTY26MAR26000PE,NIFTY,1813.3,26-Mar-2026,26000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|62928,62928,NIFTY26MAR26000CE,NIFTY,1410.0,26-Mar-2026,26000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|62927,62927,NIFTY26MAR25000PE,NIFTY,540.85,26-Mar-2026,25000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|62926,62926,NIFTY26MAR25000CE,NIFTY,2000.0,26-Mar-2026,25000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|62925,62925,NIFTY26MAR24000PE,NIFTY,337.95,26-Mar-2026,24000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|62924,62924,NIFTY26MAR24000CE,NIFTY,2170.1,26-Mar-2026,24000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|62923,62923,NIFTY26MAR23000PE,NIFTY,218.0,26-Mar-2026,23000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|62922,62922,NIFTY26MAR23000CE,NIFTY,2782.55,26-Mar-2026,23000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|62921,62921,NIFTY26MAR22000PE,NIFTY,346.6,26-Mar-2026,22000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47301,47301,NIFTY2571725500CE,NIFTY,89.5,17-Jul-2025,25500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|62920,62920,NIFTY26MAR22000CE,NIFTY,3481.2,26-Mar-2026,22000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47300,47300,NIFTY2571725450PE,NIFTY,172.1,17-Jul-2025,25450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47303,47303,NIFTY2571725550CE,NIFTY,72.2,17-Jul-2025,25550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47302,47302,NIFTY2571725500PE,NIFTY,202.2,17-Jul-2025,25500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72349,72349,NIFTY25AUG27250CE,NIFTY,232.95,28-Aug-2025,27250,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72348,72348,NIFTY25AUG27200PE,NIFTY,1530.0,28-Aug-2025,27200,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72347,72347,NIFTY25AUG27200CE,NIFTY,241.85,28-Aug-2025,27200,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72346,72346,NIFTY25AUG27150PE,NIFTY,1517.25,28-Aug-2025,27150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72341,72341,NIFTY25AUG27100CE,NIFTY,260.4,28-Aug-2025,27100,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72343,72343,NIFTY25AUG27150CE,NIFTY,251.0,28-Aug-2025,27150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72342,72342,NIFTY25AUG27100PE,NIFTY,1472.85,28-Aug-2025,27100,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72350,72350,NIFTY25AUG27250PE,NIFTY,1606.1,28-Aug-2025,27250,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72359,72359,NIFTY25AUG27400CE,NIFTY,19.2,28-Aug-2025,27400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72355,72355,NIFTY25AUG27350CE,NIFTY,216.0,28-Aug-2025,27350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72357,72357,NIFTY25AUG27350PE,NIFTY,1695.95,28-Aug-2025,27350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72354,72354,NIFTY25AUG27300PE,NIFTY,1651.1,28-Aug-2025,27300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72353,72353,NIFTY25AUG27300CE,NIFTY,224.35,28-Aug-2025,27300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72361,72361,NIFTY25AUG27400PE,NIFTY,1801.0,28-Aug-2025,27400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72327,72327,NIFTY25AUG26750PE,NIFTY,1522.25,28-Aug-2025,26750,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72326,72326,NIFTY25AUG26750CE,NIFTY,60.0,28-Aug-2025,26750,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72329,72329,NIFTY25AUG26800PE,NIFTY,1200.0,28-Aug-2025,26800,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72328,72328,NIFTY25AUG26800CE,NIFTY,54.85,28-Aug-2025,26800,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72323,72323,NIFTY25AUG26650PE,NIFTY,1442.2,28-Aug-2025,26650,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72322,72322,NIFTY25AUG26650CE,NIFTY,359.65,28-Aug-2025,26650,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72325,72325,NIFTY25AUG26700PE,NIFTY,1186.0,28-Aug-2025,26700,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72324,72324,NIFTY25AUG26700CE,NIFTY,347.5,28-Aug-2025,26700,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47370,47370,NIFTY2571726400CE,NIFTY,2.25,17-Jul-2025,26400,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47372,47372,NIFTY2571726450CE,NIFTY,2.05,17-Jul-2025,26450,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47371,47371,NIFTY2571726400PE,NIFTY,1010.95,17-Jul-2025,26400,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47378,47378,NIFTY2571726600CE,NIFTY,1.45,17-Jul-2025,26600,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47377,47377,NIFTY2571726550PE,NIFTY,1161.75,17-Jul-2025,26550,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47379,47379,NIFTY2571726600PE,NIFTY,1208.5,17-Jul-2025,26600,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47374,47374,NIFTY2571726500CE,NIFTY,1.95,17-Jul-2025,26500,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47373,47373,NIFTY2571726450PE,NIFTY,1062.75,17-Jul-2025,26450,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47376,47376,NIFTY2571726550CE,NIFTY,1.65,17-Jul-2025,26550,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47375,47375,NIFTY2571726500PE,NIFTY,1109.05,17-Jul-2025,26500,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72338,72338,NIFTY25AUG27050CE,NIFTY,33.55,28-Aug-2025,27050,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47359,47359,NIFTY2571726150CE,NIFTY,4.95,17-Jul-2025,26150,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72337,72337,NIFTY25AUG27000PE,NIFTY,1479.2,28-Aug-2025,27000,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72339,72339,NIFTY25AUG27050PE,NIFTY,1429.95,28-Aug-2025,27050,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72334,72334,NIFTY25AUG26950CE,NIFTY,290.45,28-Aug-2025,26950,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72333,72333,NIFTY25AUG26900PE,NIFTY,1302.05,28-Aug-2025,26900,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72336,72336,NIFTY25AUG27000CE,NIFTY,37.5,28-Aug-2025,27000,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72335,72335,NIFTY25AUG26950PE,NIFTY,1344.45,28-Aug-2025,26950,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|72330,72330,NIFTY25AUG26850CE,NIFTY,183.85,28-Aug-2025,26850,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72332,72332,NIFTY25AUG26900CE,NIFTY,301.05,28-Aug-2025,26900,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|72331,72331,NIFTY25AUG26850PE,NIFTY,1330.0,28-Aug-2025,26850,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47361,47361,NIFTY2571726150PE,NIFTY,767.45,17-Jul-2025,26150,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47367,47367,NIFTY2571726300PE,NIFTY,910.15,17-Jul-2025,26300,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47366,47366,NIFTY2571726300CE,NIFTY,3.1,17-Jul-2025,26300,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47369,47369,NIFTY2571726350PE,NIFTY,966.95,17-Jul-2025,26350,0.05,75,OPTIDX,PE,NSE_FO
NSE_FO|47368,47368,NIFTY2571726350CE,NIFTY,2.65,17-Jul-2025,26350,0.05,75,OPTIDX,CE,NSE_FO
NSE_FO|47363,47363,NIFTY2571726200PE,NIFTY,814.3,17-Jul-2025,26200,0.05,75,OPTIDX,PE,NSE_FO
